Episode,Total_Timesteps,Reward
94,6196,-21.253921508789062
95,6346,-10.681084632873535
96,6453,-19.42307472229004
97,6603,-28.89408302307129
98,6629,-19.21828842163086
99,6654,-13.995502471923828
100,6670,28.990013122558594
101,6724,-15.775408744812012
102,6790,-18.08953094482422
103,6828,-20.156238555908203
104,6864,-21.407894134521484
105,6898,-14.421080589294434
106,6920,-13.151235580444336
107,6972,-23.630340576171875
108,6996,-16.607261657714844
109,7019,-16.72622299194336
110,7052,-17.619091033935547
111,7095,-23.60586166381836
112,7155,-22.048686981201172
113,7195,-22.486942291259766
114,7312,-24.157873153686523
115,7346,-17.29368782043457
116,7417,24.435888290405273
117,7446,-14.759071350097656
118,7447,29.947036743164062
119,7463,-14.02131462097168
120,7494,-20.33844757080078
121,7508,29.129289627075195
122,7559,-25.744829177856445
123,7625,-31.11627960205078
124,7692,-16.713050842285156
125,7768,-35.599586486816406
126,7800,-18.984657287597656
127,7893,-17.79220962524414
128,7929,-22.500762939453125
129,7979,-15.027872085571289
130,8009,-20.8193359375
131,8036,-16.788076400756836
132,8098,-16.500146865844727
133,8248,-13.01934814453125
134,8285,-19.223346710205078
135,8345,-20.54007339477539
136,8450,-30.213104248046875
137,8589,-20.984159469604492
138,8616,-16.86559295654297
139,8660,-24.647539138793945
140,8718,-18.530841827392578
141,8820,-19.15869903564453
142,8864,-15.588075637817383
143,8895,-14.923702239990234
144,8930,-19.56415557861328
145,8955,-16.161540985107422
146,9000,-18.374921798706055
147,9015,-13.302252769470215
148,9165,-17.900291442871094
149,9264,-21.186344146728516
150,9297,-21.608861923217773
151,9318,-16.097637176513672
152,9433,-22.32098388671875
153,9467,-19.205724716186523
154,9496,-19.050121307373047
155,9524,-16.039730072021484
156,9576,-16.8134708404541
157,9630,-17.875652313232422
158,9679,-18.03417205810547
159,9697,-14.224653244018555
160,9756,-28.616981506347656
161,9811,-29.37735366821289
162,9961,-14.057317733764648
163,10001,-23.60511016845703
164,10063,-16.698495864868164
165,10097,-20.402118682861328
166,10103,29.675363540649414
167,10135,-21.34017562866211
168,10177,-16.6472225189209
169,10203,-15.882028579711914
170,10230,-13.283464431762695
171,10232,29.884735107421875
172,10259,-15.318229675292969
173,10275,29.119657516479492
174,10391,-20.25376319885254
175,10446,-23.568721771240234
176,10472,-14.500078201293945
177,10516,-18.977371215820312
178,10666,-11.826961517333984
179,10816,-23.04380989074707
180,10835,-13.856650352478027
181,10836,29.947166442871094
182,10986,-12.102204322814941
183,11010,-14.849584579467773
184,11160,-12.300678253173828
185,11310,-12.124139785766602
186,11391,-30.176725387573242
187,11541,-10.623987197875977
188,11578,-21.485811233520508
189,11628,-22.63602066040039
190,11772,-23.01506233215332
191,11817,-25.14889907836914
192,11967,-13.7938871383667
193,12117,-13.895066261291504
194,12257,-22.638954162597656
195,12288,-16.982406616210938
196,12438,-13.139596939086914
197,12557,21.25255584716797
198,12707,-12.601850509643555
199,12835,21.417232513427734
200,12871,-16.18842887878418
201,12896,-16.7973690032959
202,12930,-19.000267028808594
203,12948,-13.72478199005127
204,12962,29.139957427978516
205,13112,-13.864038467407227
206,13143,-17.40367889404297
207,13293,-13.27391529083252
208,13317,-16.345958709716797
209,13378,25.4704647064209
210,13528,-17.424816131591797
211,13678,-18.002927780151367
212,13704,-18.136871337890625
213,13854,-10.35727596282959
214,13880,-17.287851333618164
215,14030,-13.201449394226074
216,14054,-17.566673278808594
217,14204,-12.242039680480957
218,14231,-16.67669677734375
219,14358,-22.024974822998047
220,14382,-14.983057975769043
221,14405,-16.10747528076172
222,14426,-15.498872756958008
223,14576,-13.73717975616455
224,14726,-14.362991333007812
225,14876,-14.13814926147461
226,14997,20.157785415649414
227,15147,-10.981861114501953
228,15154,29.59450912475586
229,15304,-11.300530433654785
230,15454,-16.943174362182617
231,15560,-19.402801513671875
232,15629,23.92598533630371
233,15646,28.88463020324707
234,15796,-15.036896705627441
235,15868,23.86138153076172
236,15884,-15.019561767578125
237,16034,-17.120988845825195
238,16106,-21.99956512451172
239,16127,-15.192523956298828
240,16162,-19.556076049804688
241,16306,-22.052419662475586
242,16456,-15.56576156616211
243,16476,-15.501385688781738
244,16626,-23.361499786376953
245,16776,-13.933206558227539
246,16811,-14.399048805236816
247,16829,-14.544189453125
248,16853,-15.471492767333984
249,16946,21.02633285522461
250,17057,20.672273635864258
251,17073,-15.014480590820312
252,17223,-8.954532623291016
253,17360,19.767921447753906
254,17510,-15.449712753295898
255,17555,-14.16185188293457
256,17574,-16.58526611328125
257,17724,-13.764707565307617
258,17732,29.577634811401367
259,17759,-17.060100555419922
260,17909,-12.865290641784668
261,17933,-16.48240089416504
262,18083,-14.445323944091797
263,18233,-11.913314819335938
264,18383,-15.043862342834473
265,18533,-12.723422050476074
266,18683,-9.878628730773926
267,18833,-16.888200759887695
268,18983,-10.974485397338867
269,19133,-13.143621444702148
270,19174,-15.334746360778809
271,19190,-15.126462936401367
272,19218,28.315031051635742
273,19309,22.15299415588379
274,19341,27.577224731445312
275,19491,-16.677797317504883
276,19618,19.189245223999023
277,19768,-11.73275089263916
278,19918,-13.312442779541016
279,20068,-11.51354694366455
280,20125,-18.98397445678711
281,20208,23.328826904296875
282,20358,-14.7461519241333
283,20380,-16.99395751953125
284,20523,18.35926628112793
285,20673,-10.879563331604004
286,20696,-15.844947814941406
287,20846,-12.712140083312988
288,20871,-15.515996932983398
289,20938,25.104206085205078
290,20954,-14.59164047241211
291,21104,-11.632411003112793
292,21254,-14.148815155029297
293,21298,26.963977813720703
294,21448,-11.690947532653809
295,21598,-17.187549591064453
296,21748,-13.539900779724121
297,21768,-15.442625045776367
298,21791,-15.501243591308594
299,21941,-12.708064079284668
300,21958,-15.47308349609375
301,22108,-13.185158729553223
302,22167,26.439453125
303,22317,-14.817296028137207
304,22336,-16.345958709716797
305,22486,-12.101875305175781
306,22636,-14.02597713470459
307,22786,-11.795921325683594
308,22821,-17.315336227416992
309,22971,-12.692559242248535
310,23121,-10.934613227844238
311,23239,21.412517547607422
312,23256,-15.112464904785156
313,23394,18.39752769470215
314,23544,-16.146329879760742
315,23580,27.726940155029297
316,23619,26.489761352539062
317,23639,-15.539666175842285
318,23789,-11.925026893615723
319,23811,-14.121908187866211
320,23939,17.583898544311523
321,24089,-12.794746398925781
322,24136,-21.047527313232422
323,24255,20.71966552734375
324,24269,-13.327051162719727
325,24419,-10.409356117248535
326,24569,-12.196478843688965
327,24658,23.026077270507812
328,24808,-9.443662643432617
329,24958,-14.359269142150879
330,25005,26.337051391601562
331,25081,24.8978271484375
332,25142,25.598848342895508
333,25161,-14.904268264770508
334,25179,-13.975127220153809
335,25208,-15.653877258300781
336,25358,-11.418595314025879
337,25428,-17.995861053466797
338,25445,28.828569412231445
339,25461,-15.18028450012207
340,25611,-11.643301010131836
341,25761,-12.893774032592773
342,25785,-17.006986618041992
343,25813,-16.5787410736084
344,25827,-13.970568656921387
345,25977,-12.534005165100098
346,26127,-12.098612785339355
347,26142,-15.050983428955078
348,26211,24.836254119873047
349,26321,21.287504196166992
350,26348,-17.627639770507812
351,26498,-13.194993019104004
352,26601,22.940271377563477
353,26621,-15.4041109085083
354,26771,-12.57983684539795
355,26786,-13.810068130493164
356,26936,-9.837754249572754
357,27086,-15.55250072479248
358,27232,13.889595031738281
359,27382,-11.012161254882812
360,27389,29.59657859802246
361,27486,21.752614974975586
362,27605,-18.650115966796875
363,27755,-12.23233413696289
364,27783,28.19520378112793
365,27921,16.980623245239258
366,28064,19.122447967529297
367,28214,-10.231480598449707
368,28348,16.360143661499023
369,28498,-13.103529930114746
370,28648,-10.163355827331543
371,28798,-11.428735733032227
372,28948,-11.25173568725586
373,29098,-10.303197860717773
374,29113,-14.453866004943848
375,29263,-12.2410249710083
376,29277,-13.780112266540527
377,29343,23.163131713867188
378,29493,-11.578398704528809
379,29563,25.32835578918457
380,29607,26.52902603149414
381,29757,-11.75583553314209
382,29808,24.36269760131836
383,29885,21.62862205505371
384,30035,-13.118280410766602
385,30053,28.956703186035156
386,30203,-11.150848388671875
387,30317,21.05950927734375
388,30326,29.40671157836914
389,30476,-13.642273902893066
390,30585,20.66115379333496
391,30616,-15.770671844482422
392,30766,-10.529864311218262
393,30843,24.004005432128906
394,30993,-10.007628440856934
395,31143,-10.096795082092285
396,31293,-10.814297676086426
397,31443,-10.377142906188965
398,31537,17.193893432617188
399,31687,-13.793517112731934
400,31837,-13.122267723083496
401,31987,-14.93821907043457
402,32037,23.58283042907715
403,32090,25.21811294555664
404,32240,-10.2562837600708
405,32255,-14.37214183807373
406,32405,-14.468667984008789
407,32429,-15.300365447998047
408,32579,-12.640254974365234
409,32602,28.675830841064453
410,32752,-12.377134323120117
411,32902,-12.404952049255371
412,32955,25.807933807373047
413,33105,-9.495780944824219
414,33232,19.63052749633789
415,33244,-13.456021308898926
416,33262,-14.645769119262695
417,33264,29.880435943603516
418,33414,-13.372756958007812
419,33564,-12.706697463989258
420,33714,-9.657052993774414
421,33787,24.167957305908203
422,33922,20.855878829956055
423,33987,25.3858699798584
424,34137,-14.936962127685547
425,34287,-10.424327850341797
426,34300,-13.681844711303711
427,34389,19.918027877807617
428,34402,-14.143310546875
429,34552,-10.940105438232422
430,34702,-12.56363296508789
431,34852,-10.768997192382812
432,34917,25.062915802001953
433,35067,-10.020734786987305
434,35170,23.25338363647461
435,35181,29.27819061279297
436,35331,-10.311330795288086
437,35344,-13.53622817993164
438,35494,-10.355372428894043
439,35527,27.808515548706055
440,35551,-16.184814453125
441,35701,-10.585864067077637
442,35851,-9.246705055236816
443,35966,22.531326293945312
444,35980,-14.375887870788574
445,36130,-11.196087837219238
446,36270,-21.65359878540039
447,36321,26.313343048095703
448,36353,27.353679656982422
449,36503,-10.318115234375
450,36577,25.36151695251465
451,36727,-11.0326566696167
452,36745,28.8376522064209
453,36780,27.55400848388672
454,36930,-11.073970794677734
455,36970,26.83500099182129
456,37051,24.297365188598633
457,37201,-11.692514419555664
458,37216,-14.3101806640625
459,37366,-9.612828254699707
460,37380,-14.115317344665527
461,37530,-9.115097999572754
462,37680,-12.22059154510498
463,37708,28.238983154296875
464,37858,-12.557557106018066
465,38008,-13.399723052978516
466,38141,20.465503692626953
467,38156,-14.579854965209961
468,38306,-10.122135162353516
469,38456,-10.377606391906738
470,38472,-14.154949188232422
471,38543,24.903888702392578
472,38687,20.506019592285156
473,38837,-11.636241912841797
474,38864,28.245100021362305
475,39014,-10.084930419921875
476,39164,-10.27418327331543
477,39314,-11.044734954833984
478,39325,29.359926223754883
479,39335,29.355342864990234
480,39397,25.021852493286133
481,39408,-13.180593490600586
482,39548,20.579025268554688
483,39698,-12.046316146850586
484,39848,-10.611123085021973
485,39970,21.464073181152344
486,40020,26.150226593017578
487,40170,-11.488428115844727
488,40320,-15.32347297668457
489,40339,28.55977439880371
490,40352,29.05773162841797
491,40452,18.29916000366211
492,40454,29.890413284301758
493,40604,-9.80472183227539
494,40754,-9.832284927368164
495,40874,21.952716827392578
496,40897,28.408432006835938
497,40968,24.77277946472168
498,41102,20.03893280029297
499,41132,28.15073585510254
500,41277,19.66620635986328
