Episode,Total_Timesteps,Reward
364,28803,-10.871954917907715
365,28953,-11.264223098754883
366,29103,-10.696478843688965
367,29253,-14.849091529846191
368,29403,-11.96682357788086
369,29553,-11.569982528686523
370,29703,-12.698362350463867
371,29767,25.72359848022461
372,29783,-13.502453804016113
373,29933,-14.950597763061523
374,29958,-13.612312316894531
375,29971,29.15191078186035
376,30121,-11.629097938537598
377,30271,-10.335087776184082
378,30421,-12.153387069702148
379,30571,-9.540214538574219
380,30572,29.94376564025879
381,30676,-19.161109924316406
382,30711,27.39637565612793
383,30829,19.032451629638672
384,30979,-11.036091804504395
385,31129,-11.93609619140625
386,31279,-12.24988842010498
387,31295,-14.01594352722168
388,31445,-11.280241012573242
389,31595,-12.02184009552002
390,31672,23.865671157836914
391,31822,-11.187528610229492
392,31972,-11.85311222076416
393,32047,-16.919475555419922
394,32079,26.32636260986328
395,32229,-11.957313537597656
396,32379,-10.53171157836914
397,32526,20.46052360534668
398,32676,-10.77765941619873
399,32826,-15.046241760253906
400,32951,19.387409210205078
401,32962,29.186994552612305
402,32996,27.368289947509766
403,33128,19.320329666137695
404,33145,-13.777348518371582
405,33247,22.718158721923828
406,33343,21.301475524902344
407,33493,-12.592781066894531
408,33525,27.800004959106445
409,33675,-13.928471565246582
410,33825,-11.635957717895508
411,33921,20.955345153808594
412,33935,-13.542253494262695
413,34085,-15.358752250671387
414,34235,-10.067974090576172
415,34385,-10.642629623413086
416,34520,-21.80229949951172
417,34659,19.44313621520996
418,34809,-10.988691329956055
419,34871,23.85230827331543
420,34888,-14.786186218261719
421,35038,-10.788269996643066
422,35068,28.0406494140625
423,35218,-10.974604606628418
424,35368,-12.282710075378418
425,35413,26.712125778198242
426,35563,-11.297221183776855
427,35713,-15.70317554473877
428,35863,-10.392464637756348
429,36013,-11.078802108764648
430,36075,23.550806045532227
431,36125,26.837194442749023
432,36141,-14.363836288452148
433,36157,-13.92080307006836
434,36183,-14.283952713012695
435,36333,-10.519736289978027
436,36483,-9.750252723693848
437,36547,25.61980438232422
438,36697,-10.60335636138916
439,36847,-15.07683277130127
440,36997,-11.430275917053223
441,37018,-14.488901138305664
442,37168,-11.591772079467773
443,37318,-10.718626976013184
444,37468,-11.302393913269043
445,37495,27.866323471069336
446,37605,-19.755516052246094
447,37755,-10.944036483764648
448,37905,-11.603104591369629
449,37942,26.707412719726562
450,38023,24.55107879638672
451,38173,-11.937294960021973
452,38229,-17.29191780090332
453,38289,25.733413696289062
454,38439,-10.842823028564453
455,38461,-15.172479629516602
456,38611,-11.08372688293457
457,38676,24.29659652709961
458,38756,-17.87383270263672
459,38906,-12.723136901855469
460,39001,22.202749252319336
461,39132,19.229034423828125
462,39145,-13.02094554901123
463,39295,-13.122014045715332
464,39299,29.76826286315918
465,39395,23.46044158935547
466,39504,20.901710510253906
467,39654,-11.918156623840332
468,39704,25.891292572021484
469,39721,-14.033349990844727
470,39871,-13.597173690795898
471,39898,28.065673828125
472,40048,-11.276493072509766
473,40088,27.077369689941406
474,40111,-16.142927169799805
475,40211,22.314367294311523
476,40361,-11.93237018585205
477,40406,-16.38431167602539
478,40429,28.484493255615234
479,40579,-10.343308448791504
480,40729,-11.136823654174805
481,40879,-12.470709800720215
482,40912,27.84775733947754
483,41062,-11.484810829162598
484,41212,-12.227483749389648
485,41362,-11.53187370300293
486,41512,-10.18523120880127
487,41662,-10.785223007202148
488,41723,26.012989044189453
489,41873,-10.676383972167969
490,42023,-11.958686828613281
491,42050,-14.943472862243652
492,42066,-14.107542991638184
493,42067,29.9464054107666
494,42079,29.01718521118164
495,42229,-13.607256889343262
496,42379,-10.250603675842285
497,42401,-13.764244079589844
498,42421,-14.161128997802734
499,42514,-19.050413131713867
500,42535,-13.970868110656738
