Episode,Total_Timesteps,Reward
366,31589,23.33978843688965
367,31727,17.50576400756836
368,31877,-10.696499824523926
369,32027,-10.12751579284668
370,32177,-10.575183868408203
371,32244,24.99794578552246
372,32394,-16.41286849975586
373,32520,17.975610733032227
374,32670,-10.623270034790039
375,32723,26.56985092163086
376,32873,-11.015050888061523
377,33023,-9.806164741516113
378,33173,-12.854910850524902
379,33323,-9.973474502563477
380,33324,29.943828582763672
381,33474,-11.38154125213623
382,33492,28.53554916381836
383,33642,-10.61705493927002
384,33792,-10.497479438781738
385,33942,-9.314008712768555
386,34092,-10.537302017211914
387,34206,-18.572425842285156
388,34356,-10.980975151062012
389,34377,-14.168447494506836
390,34420,26.577560424804688
391,34570,-10.111100196838379
392,34643,-17.365631103515625
393,34793,-11.056466102600098
394,34855,23.885440826416016
395,35005,-10.093276023864746
396,35155,-11.33889389038086
397,35219,25.41305923461914
398,35245,-13.379380226135254
399,35395,-11.11418342590332
400,35535,19.306907653808594
401,35588,25.858470916748047
402,35738,-10.016060829162598
403,35839,20.83416748046875
404,35989,-12.272921562194824
405,36139,-9.259495735168457
406,36238,23.469736099243164
407,36388,-11.834092140197754
408,36538,-11.108222007751465
409,36688,-13.158992767333984
410,36767,23.70995330810547
411,36896,20.553821563720703
412,36910,-13.754215240478516
413,37060,-10.763803482055664
414,37210,-10.810943603515625
415,37360,-10.018781661987305
416,37510,-11.806291580200195
417,37579,24.46367645263672
418,37714,21.682212829589844
419,37745,27.358901977539062
420,37895,-11.693574905395508
421,38045,-9.831219673156738
422,38092,27.013864517211914
423,38242,-10.214682579040527
424,38291,25.897031784057617
425,38317,28.290002822875977
426,38467,-12.779829978942871
427,38617,-11.818202018737793
428,38767,-10.732502937316895
429,38917,-10.532879829406738
430,39053,19.4502010345459
431,39147,23.465913772583008
432,39186,-15.111605644226074
433,39336,-11.818608283996582
434,39355,-13.884769439697266
435,39402,-15.016164779663086
436,39552,-9.1824951171875
437,39702,-9.364259719848633
438,39852,-10.250520706176758
439,40002,-11.742069244384766
440,40123,17.034996032714844
441,40273,-11.799514770507812
442,40423,-12.251599311828613
443,40573,-12.261222839355469
444,40632,-15.471519470214844
445,40782,-10.610518455505371
446,40932,-10.259912490844727
447,41082,-11.073690414428711
448,41232,-13.068812370300293
449,41338,22.579490661621094
450,41484,19.163373947143555
451,41634,-10.627517700195312
452,41784,-11.32781982421875
453,41851,25.23894500732422
454,42001,-10.51728630065918
455,42049,-15.814983367919922
456,42199,-10.023192405700684
457,42349,-9.629334449768066
458,42499,-12.709904670715332
459,42649,-11.307409286499023
460,42799,-9.642619132995605
461,42949,-10.308773040771484
462,42964,-13.181037902832031
463,43081,18.725261688232422
464,43090,29.47198486328125
465,43139,26.627161026000977
466,43214,23.780405044555664
467,43364,-10.12899112701416
468,43399,26.892311096191406
469,43416,-14.131128311157227
470,43566,-11.70371150970459
471,43600,27.542484283447266
472,43750,-10.468158721923828
473,43900,-12.505810737609863
474,44050,-11.62181568145752
475,44078,27.6550235748291
476,44197,16.419109344482422
477,44347,-13.013191223144531
478,44398,26.680734634399414
479,44434,27.35910415649414
480,44469,27.00212860107422
481,44619,-13.500078201293945
482,44655,27.49706268310547
483,44805,-13.700092315673828
484,44955,-10.620304107666016
485,45105,-12.719801902770996
486,45163,24.934040069580078
487,45313,-11.190023422241211
488,45381,24.511730194091797
489,45531,-10.471363067626953
490,45681,-11.354043960571289
491,45831,-12.286264419555664
492,45847,-14.093148231506348
493,45857,29.477256774902344
494,45982,21.098976135253906
495,46132,-10.827432632446289
496,46282,-9.766515731811523
497,46300,-13.088903427124023
498,46450,-11.620429039001465
499,46471,-13.673362731933594
500,46621,-11.945011138916016
