Episode,Total_Timesteps,Reward
95,6068,-17.12598991394043
96,6147,-19.46185302734375
97,6227,-32.429344177246094
98,6275,-26.728248596191406
99,6322,-16.00946044921875
100,6367,-13.495518684387207
101,6401,-15.106363296508789
102,6551,-24.421356201171875
103,6598,-21.82343292236328
104,6635,-22.77863311767578
105,6668,-15.081840515136719
106,6694,-13.797914505004883
107,6721,-17.15671157836914
108,6788,-31.213539123535156
109,6849,-30.799833297729492
110,6888,-21.350379943847656
111,6919,-21.25390625
112,6986,-23.98210906982422
113,7018,-20.426612854003906
114,7067,-16.845645904541016
115,7111,-19.864526748657227
116,7117,29.647132873535156
117,7177,-19.434162139892578
118,7327,-10.390474319458008
119,7396,-23.65172576904297
120,7455,-30.81751251220703
121,7458,29.820899963378906
122,7506,-25.960445404052734
123,7540,-20.717674255371094
124,7595,-14.136262893676758
125,7669,-34.83604049682617
126,7687,-15.133784294128418
127,7753,-16.747018814086914
128,7793,-23.553810119628906
129,7890,-24.375591278076172
130,7951,-29.26409149169922
131,7975,-17.559429168701172
132,8023,-15.115909576416016
133,8026,29.835824966430664
134,8058,-19.079608917236328
135,8086,-16.27937126159668
136,8236,-30.743391036987305
137,8336,23.34396743774414
138,8356,-15.450806617736816
139,8388,-20.945880889892578
140,8463,-21.982402801513672
141,8551,-17.659181594848633
142,8630,-18.875873565673828
143,8780,-20.47574234008789
144,8809,-16.75979995727539
145,8852,-20.841060638427734
146,8914,-21.302139282226562
147,8953,-19.215049743652344
148,8973,-13.361644744873047
149,9123,-20.00541114807129
150,9153,-19.708351135253906
151,9191,-21.705528259277344
152,9222,-13.90697193145752
153,9248,-17.91241455078125
154,9294,-25.051027297973633
155,9317,-16.2181396484375
156,9352,-19.02906036376953
157,9417,-20.243202209472656
158,9567,-19.147705078125
159,9636,-23.8851318359375
160,9677,-24.132217407226562
161,9709,-21.39596939086914
162,9781,-18.716594696044922
163,9846,-32.8767204284668
164,9909,-16.09674072265625
165,9956,-22.80208969116211
166,9957,29.949216842651367
167,9997,-22.957820892333984
168,10049,-20.0928897857666
169,10083,-18.574846267700195
170,10159,-22.36064910888672
171,10166,29.594655990600586
172,10197,-16.437393188476562
173,10201,29.784269332885742
174,10216,-12.567853927612305
175,10253,-20.967172622680664
176,10304,-18.660964965820312
177,10454,-29.666431427001953
178,10604,-17.002641677856445
179,10631,-15.870596885681152
180,10708,-31.720762252807617
181,10713,29.718265533447266
182,10855,-25.393943786621094
183,10907,-19.41482925415039
184,10950,-16.631006240844727
185,11013,-19.011877059936523
186,11146,-28.397830963134766
187,11296,-10.138689041137695
188,11341,-25.627574920654297
189,11399,-24.669315338134766
190,11549,-22.22761344909668
191,11583,-22.092918395996094
192,11733,-16.54490852355957
193,11883,-12.89944839477539
194,12033,-15.737261772155762
195,12106,-28.68368911743164
196,12151,-24.510757446289062
197,12301,-14.265028953552246
198,12332,-14.40971851348877
199,12482,-13.029092788696289
200,12632,-20.826217651367188
201,12782,-17.711950302124023
202,12855,-25.22208023071289
203,12917,-23.793699264526367
204,12941,28.576873779296875
205,13012,-24.997180938720703
206,13128,-28.556793212890625
207,13182,-18.121379852294922
208,13203,-15.739866256713867
209,13353,-9.390926361083984
210,13503,-19.68675994873047
211,13653,-15.31186294555664
212,13675,-16.67330551147461
213,13825,-12.77876091003418
214,13855,-18.39013671875
215,13990,-25.039958953857422
216,14050,-25.36768341064453
217,14137,23.96082878112793
218,14158,-15.85865592956543
219,14308,-11.964152336120605
220,14342,-19.4062557220459
221,14365,-16.688270568847656
222,14404,-19.88995933532715
223,14461,-20.015626907348633
224,14497,-20.509662628173828
225,14647,-23.556846618652344
226,14797,-9.748802185058594
227,14908,-22.10291290283203
228,14911,29.833505630493164
229,15061,-10.730927467346191
230,15211,-15.66977596282959
231,15259,-24.116836547851562
232,15409,-11.873412132263184
233,15530,-19.22747230529785
234,15570,-16.96916961669922
235,15684,-19.017009735107422
236,15711,-18.02033042907715
237,15853,-25.898012161254883
238,15886,-18.039274215698242
239,15916,-17.052165985107422
240,15957,-20.206422805786133
241,16107,-13.204092025756836
242,16219,-26.566452026367188
243,16240,-16.086536407470703
244,16275,-21.022764205932617
245,16382,-18.659103393554688
246,16532,-11.391302108764648
247,16554,-15.393048286437988
248,16590,-17.93178367614746
249,16723,-21.564376831054688
250,16810,-18.103282928466797
251,16830,-16.51182746887207
252,16836,29.667505264282227
253,16844,29.488672256469727
254,16974,-28.79244613647461
255,17091,-20.864517211914062
256,17107,-15.235015869140625
257,17177,-15.70180892944336
258,17183,29.675792694091797
259,17215,-16.058773040771484
260,17320,-20.309249877929688
261,17354,-19.718143463134766
262,17409,-18.62445068359375
263,17559,-14.824613571166992
264,17709,-18.314889907836914
265,17818,-18.567371368408203
266,17830,29.214670181274414
267,17859,-16.424667358398438
268,18009,-12.20795726776123
269,18159,-27.800851821899414
270,18284,-20.790393829345703
271,18434,-20.450279235839844
272,18435,29.948816299438477
273,18585,-11.676237106323242
274,18704,-20.41663360595703
275,18746,-19.830617904663086
276,18896,-13.722688674926758
277,18932,-16.529932022094727
278,18978,-15.57638931274414
279,19124,17.582992553710938
280,19162,-16.36025047302246
281,19270,22.247928619384766
282,19420,-11.22041130065918
283,19454,-19.051532745361328
284,19604,-13.110000610351562
285,19754,-14.430121421813965
286,19886,13.160730361938477
287,20036,-16.667606353759766
288,20076,-20.744098663330078
289,20226,-12.504375457763672
290,20259,-19.391036987304688
291,20409,-11.179137229919434
292,20559,-18.728412628173828
293,20635,25.13068389892578
294,20785,-10.053095817565918
295,20935,-12.817743301391602
296,21085,-11.60935115814209
297,21115,-18.24353790283203
298,21265,-21.500385284423828
299,21415,-16.071752548217773
300,21565,-18.53902816772461
301,21594,26.930566787719727
302,21644,26.95775032043457
303,21794,-14.870467185974121
304,21844,-26.090843200683594
305,21940,-19.819795608520508
306,22090,-13.598721504211426
307,22240,-13.197163581848145
308,22286,-22.834644317626953
309,22436,-13.4664945602417
310,22586,-11.01561164855957
311,22736,-10.288786888122559
312,22772,-18.465068817138672
313,22922,-12.675453186035156
314,23072,-10.870183944702148
315,23222,-11.044177055358887
316,23257,26.669809341430664
317,23407,-15.372282981872559
318,23476,-15.505797386169434
319,23626,-21.361358642578125
320,23695,-20.71921157836914
321,23845,-12.76804256439209
322,23995,-19.932037353515625
323,24145,-13.809785842895508
324,24157,-12.76262092590332
325,24182,28.320005416870117
326,24332,-13.497096061706543
327,24482,-13.481243133544922
328,24557,23.770103454589844
329,24679,-26.230369567871094
330,24779,23.177961349487305
331,24929,-10.491424560546875
332,25079,-11.43110466003418
333,25098,-15.185348510742188
334,25161,-19.14788055419922
335,25190,-15.441014289855957
336,25223,-14.657365798950195
337,25242,-14.573846817016602
338,25336,23.98529052734375
339,25486,-17.535734176635742
340,25525,-16.49557113647461
341,25675,-12.989455223083496
342,25708,-20.33458709716797
343,25732,-16.780323028564453
344,25749,-15.001274108886719
345,25899,-13.782272338867188
346,26049,-13.53667163848877
347,26068,-16.336559295654297
348,26218,-12.099159240722656
349,26368,-13.32113265991211
350,26518,-14.271520614624023
351,26668,-14.142175674438477
352,26818,-11.96654224395752
353,26968,-17.19929313659668
354,27113,-25.233055114746094
355,27135,-15.989461898803711
356,27285,-12.69130802154541
357,27308,-14.033852577209473
358,27458,-21.722522735595703
359,27596,-23.241466522216797
360,27746,-9.119808197021484
361,27894,-24.353286743164062
362,28029,-21.180522918701172
363,28179,-13.832088470458984
364,28290,-17.93524169921875
365,28430,-22.798442840576172
366,28580,-15.128521919250488
367,28730,-14.404312133789062
368,28793,23.138050079345703
369,28943,-13.462851524353027
370,29093,-18.74980354309082
371,29243,-11.896157264709473
372,29393,-19.349956512451172
373,29543,-10.371027946472168
374,29565,-15.92898941040039
375,29715,-12.313576698303223
376,29733,-15.069608688354492
377,29883,-15.522363662719727
378,29978,-18.677696228027344
379,29979,29.94001579284668
380,30095,-18.320039749145508
381,30233,-22.2869930267334
382,30291,23.113924026489258
383,30441,-11.489227294921875
384,30477,-19.51315689086914
385,30593,-18.30109405517578
386,30743,-11.813934326171875
387,30893,-13.303973197937012
388,31043,-9.226031303405762
389,31080,-14.968610763549805
390,31230,-11.904743194580078
391,31380,-14.151177406311035
392,31530,-13.875611305236816
393,31680,-11.315902709960938
394,31830,-11.581765174865723
395,31980,-12.018688201904297
396,32130,-12.139053344726562
397,32280,-10.91579532623291
398,32430,-14.764778137207031
399,32478,-19.12538719177246
400,32514,-18.390735626220703
401,32664,-12.312725067138672
402,32750,-21.032468795776367
403,32900,-10.52092170715332
404,32982,20.85004234313965
405,33132,-16.62747573852539
406,33282,-16.66904067993164
407,33432,-14.804901123046875
408,33521,-21.755878448486328
409,33524,29.843505859375
410,33674,-14.388298988342285
411,33824,-14.109062194824219
412,33974,-12.986942291259766
413,34049,23.02212905883789
414,34199,-15.194039344787598
415,34217,-15.696721076965332
416,34244,-18.854904174804688
417,34248,29.75039291381836
418,34398,-11.748526573181152
419,34548,-13.0623140335083
420,34698,-11.0493803024292
421,34848,-13.49019718170166
422,34948,20.070606231689453
423,35098,-10.170638084411621
424,35118,-15.8818359375
425,35190,23.439842224121094
426,35281,-22.498794555664062
427,35431,-15.943299293518066
428,35457,-16.51511001586914
429,35480,-15.019529342651367
430,35496,-13.630111694335938
431,35646,-12.909662246704102
432,35796,-12.347525596618652
433,35946,-11.017911911010742
434,35993,26.56723403930664
435,36143,-12.287652969360352
436,36293,-12.515307426452637
437,36311,-15.071331024169922
438,36461,-10.398634910583496
439,36611,-9.561203002929688
440,36626,-14.262998580932617
441,36776,-11.78476619720459
442,36865,23.380657196044922
443,36902,26.052257537841797
444,36922,-14.832533836364746
445,37072,-12.610174179077148
446,37104,-14.333246231079102
447,37254,-13.43547248840332
448,37403,18.46076202392578
449,37553,-18.034353256225586
450,37624,23.858531951904297
451,37774,-14.0811185836792
452,37924,-9.560417175292969
453,37990,24.445629119873047
454,38140,-12.85234260559082
455,38290,-10.156356811523438
456,38432,17.771297454833984
457,38561,-21.465679168701172
458,38580,-15.496387481689453
459,38730,-13.239238739013672
460,38763,-19.527128219604492
461,38913,-12.176448822021484
462,39063,-13.846525192260742
463,39074,29.29705047607422
464,39224,-15.649687767028809
465,39374,-15.552825927734375
466,39524,-13.904836654663086
467,39551,-17.85602569580078
468,39673,17.611103057861328
469,39823,-14.945579528808594
470,39849,-17.08434295654297
471,39999,-9.65759563446045
472,40128,17.66915512084961
473,40152,-16.16514015197754
474,40156,29.7413272857666
475,40306,-13.68954849243164
476,40456,-12.672246932983398
477,40606,-13.490372657775879
478,40609,29.831581115722656
479,40651,27.260181427001953
480,40801,-11.135217666625977
481,40819,-15.070310592651367
482,40869,23.88587760925293
483,40887,-15.233087539672852
484,41037,-14.014204025268555
485,41169,14.65811824798584
486,41319,-12.764734268188477
487,41359,-16.38003158569336
488,41430,-20.541719436645508
489,41453,28.26694107055664
490,41603,-10.341353416442871
491,41616,-13.531673431396484
492,41621,29.721248626708984
493,41771,-11.135479927062988
494,41862,19.730138778686523
495,41949,21.915611267089844
496,42054,22.285362243652344
497,42204,-9.976714134216309
498,42354,-11.65255069732666
499,42504,-10.563920974731445
500,42654,-13.067826271057129
