Episode,Total_Timesteps,Reward
1,67,-26.487445831298828
2,143,-24.299039840698242
3,178,-14.40735149383545
4,328,-35.92723083496094
5,371,-18.876678466796875
6,413,-22.58112907409668
7,478,-23.535675048828125
8,505,-14.823919296264648
9,570,-22.152179718017578
10,657,-38.309791564941406
11,699,-22.058130264282227
12,738,-15.805227279663086
13,806,-30.225582122802734
14,859,-21.007240295410156
15,989,-52.68524932861328
16,1040,-15.820499420166016
17,1176,-50.222740173339844
18,1242,-24.333904266357422
19,1278,-18.00763702392578
20,1428,-12.533855438232422
21,1453,-14.623638153076172
22,1499,-25.971927642822266
23,1557,-14.773935317993164
24,1593,-20.865188598632812
25,1678,-32.14601516723633
26,1731,-21.828336715698242
27,1881,-45.492156982421875
28,1904,-16.164161682128906
29,2048,-52.011810302734375
30,2080,-18.440425872802734
31,2104,-16.21971893310547
32,2253,-22.35856056213379
33,2311,-19.00045394897461
34,2424,-37.37432861328125
35,2462,-19.02141571044922
36,2509,-14.850830078125
37,2542,-18.164337158203125
38,2692,-27.684005737304688
39,2842,-39.20246505737305
40,2927,-28.102092742919922
41,2980,-27.551361083984375
42,3004,-15.291611671447754
43,3038,-21.603260040283203
44,3125,-39.93113327026367
45,3273,-32.57669448852539
46,3374,-45.77250671386719
47,3419,-16.12883186340332
48,3456,-20.00543975830078
49,3542,-20.1234188079834
50,3597,-15.58520793914795
51,3661,-17.245269775390625
52,3684,-13.290214538574219
53,3712,-17.900466918945312
54,3732,-13.835952758789062
55,3772,-13.934429168701172
56,3817,-20.032407760620117
57,3867,-25.77572250366211
58,3971,-22.050403594970703
59,4027,-20.440298080444336
60,4051,-16.584333419799805
61,4112,-16.46988868713379
62,4172,-14.316389083862305
63,4273,-42.10614776611328
64,4316,-13.952052116394043
65,4357,-15.683893203735352
66,4380,-15.127490997314453
67,4450,-17.785133361816406
68,4563,-46.75843811035156
69,4624,-28.829954147338867
70,4695,-19.616920471191406
71,4724,-14.197164535522461
72,4874,-49.71513748168945
73,5012,-22.62232780456543
74,5069,-23.012184143066406
75,5114,-20.923078536987305
76,5149,-15.141046524047852
77,5203,-16.964481353759766
78,5293,-24.362503051757812
79,5363,-34.7755241394043
80,5486,-51.21539306640625
81,5540,-24.625808715820312
82,5580,-14.397829055786133
83,5710,-21.445575714111328
84,5768,-22.30559730529785
85,5889,-28.618125915527344
86,5972,-18.207191467285156
87,6010,-15.253499984741211
88,6063,-28.52659797668457
89,6114,-26.068571090698242
90,6146,-17.1412353515625
91,6184,-13.274249076843262
92,6334,-12.21709156036377
93,6424,-19.56470489501953
94,6521,-18.84639549255371
95,6594,-16.828357696533203
96,6625,-13.688591957092285
97,6668,-18.901592254638672
98,6739,-16.982803344726562
99,6778,-18.784772872924805
100,6928,-12.990635871887207
101,6998,-33.89573287963867
102,7148,-14.447249412536621
103,7202,-15.012145042419434
104,7276,-19.284351348876953
105,7410,-35.736820220947266
106,7449,-18.936405181884766
107,7506,-23.42540740966797
108,7640,-44.07632064819336
109,7659,28.861772537231445
110,7763,-19.051483154296875
111,7803,-22.142179489135742
112,7853,-16.323505401611328
113,7881,-14.908206939697266
114,8018,-19.356250762939453
115,8066,-23.905895233154297
116,8198,-22.609333038330078
117,8247,-26.78769302368164
118,8287,-13.772050857543945
119,8348,-22.385814666748047
120,8425,-30.287189483642578
121,8559,-48.32933044433594
122,8601,-13.607107162475586
123,8631,-19.022628784179688
124,8695,-19.524667739868164
125,8759,-16.456649780273438
126,8909,-19.74415397644043
127,8961,-19.116744995117188
128,9005,-19.055421829223633
129,9069,-15.463691711425781
130,9182,-41.30638122558594
131,9217,-18.942737579345703
132,9328,-22.6978702545166
133,9419,-24.337421417236328
134,9524,-27.053403854370117
135,9569,-19.05173683166504
136,9616,-20.175262451171875
137,9707,-17.108545303344727
138,9752,-23.40756607055664
139,9787,-16.789138793945312
140,9824,-15.732824325561523
141,9862,-19.030780792236328
142,9901,-19.585914611816406
143,9957,-14.659592628479004
144,10077,-43.48851013183594
145,10115,-14.714155197143555
146,10142,-13.274505615234375
147,10292,-16.06276512145996
148,10332,-22.43817901611328
149,10422,-18.540607452392578
150,10460,-19.70242691040039
151,10506,-19.609352111816406
152,10617,-22.19390869140625
153,10711,-24.564369201660156
154,10861,-15.771292686462402
155,10919,-23.330957412719727
156,11033,-19.32763671875
157,11054,-16.770370483398438
158,11149,-20.697633743286133
159,11203,-18.73285675048828
160,11288,-18.122272491455078
161,11358,-31.157127380371094
162,11439,-15.800634384155273
163,11497,-21.737045288085938
164,11568,-17.65978240966797
165,11605,-17.164203643798828
166,11665,-15.804353713989258
167,11689,-17.576406478881836
168,11763,23.52656364440918
169,11807,-20.929473876953125
170,11841,-20.4371337890625
171,11991,-14.193540573120117
172,12061,-16.281614303588867
173,12064,29.828536987304688
174,12214,-18.126401901245117
175,12215,29.94778060913086
176,12365,-23.122121810913086
177,12419,-25.532432556152344
178,12461,-19.698232650756836
179,12611,-13.689762115478516
180,12761,-16.944549560546875
181,12843,-21.841140747070312
182,12894,-23.196086883544922
183,13044,-14.673454284667969
184,13136,-18.284164428710938
185,13234,-29.897350311279297
186,13262,-13.625452995300293
187,13292,-14.993183135986328
188,13359,-19.027183532714844
189,13383,-15.885971069335938
190,13391,29.511747360229492
191,13426,-17.360286712646484
192,13576,-16.676284790039062
193,13607,-14.906938552856445
194,13757,-14.182088851928711
195,13907,-13.872185707092285
196,13939,-20.25670051574707
197,14089,-16.965944290161133
198,14239,-10.52409553527832
199,14322,-20.44925308227539
200,14470,-21.792686462402344
201,14620,-15.477768898010254
202,14698,-22.737903594970703
203,14726,-17.226430892944336
204,14876,-12.004792213439941
205,14982,-21.051488876342773
206,15132,-11.60329818725586
207,15175,-19.9140625
208,15176,29.942426681518555
209,15326,-12.374395370483398
210,15458,21.3682918548584
211,15608,-10.415574073791504
212,15628,28.80939483642578
213,15778,-21.768009185791016
214,15820,-23.52289581298828
215,15970,-10.6976900100708
216,16120,-12.602150917053223
217,16270,-13.313618659973145
218,16420,-15.199952125549316
219,16442,-15.722247123718262
220,16592,-16.235517501831055
221,16611,28.438655853271484
222,16632,-16.743183135986328
223,16661,-17.373329162597656
224,16811,-20.42290687561035
225,16961,-17.26941680908203
226,16987,-16.823928833007812
227,17042,-20.758834838867188
228,17192,-13.341062545776367
229,17319,21.75040054321289
230,17414,22.027250289916992
231,17564,-10.112166404724121
232,17705,-29.51988983154297
233,17855,-21.58971405029297
234,18005,-11.08348560333252
235,18155,-11.499544143676758
236,18206,25.853681564331055
237,18231,-16.694454193115234
238,18256,-16.14513397216797
239,18322,24.1812744140625
240,18387,-20.35802459716797
241,18465,21.59186553955078
242,18601,-22.151391983032227
243,18616,28.98932456970215
244,18645,-16.70813751220703
245,18795,-11.31582260131836
246,18800,29.713279724121094
247,18950,-13.342242240905762
248,18977,-16.61797523498535
249,19127,-14.295333862304688
250,19277,-15.409987449645996
251,19327,25.134052276611328
252,19477,-9.309099197387695
253,19522,-24.768539428710938
254,19526,29.793989181518555
255,19554,-16.141769409179688
256,19593,27.348968505859375
257,19743,-13.995770454406738
258,19820,23.669469833374023
259,19970,-12.272271156311035
260,20120,-16.72252655029297
261,20267,-29.36479377746582
262,20353,-17.576580047607422
263,20503,-11.337984085083008
264,20653,-15.395291328430176
265,20803,-15.526951789855957
266,20953,-15.974847793579102
267,21103,-11.575742721557617
268,21253,-22.15968132019043
269,21273,-15.062021255493164
270,21390,17.81624412536621
271,21540,-12.521195411682129
272,21559,-14.491229057312012
273,21648,21.967876434326172
274,21798,-10.349654197692871
275,21818,-14.810647964477539
276,21834,-14.738304138183594
277,21850,-13.969833374023438
278,22000,-11.66322135925293
279,22067,-17.311294555664062
280,22162,-20.74610137939453
281,22224,-17.152402877807617
282,22374,16.83354949951172
283,22524,-15.487197875976562
284,22542,-15.688800811767578
285,22692,-14.773749351501465
286,22698,29.6307430267334
287,22848,-16.63388442993164
288,22998,-12.258399963378906
289,23148,-12.81245231628418
290,23298,-16.618017196655273
291,23313,-13.863555908203125
292,23463,-12.464426040649414
293,23491,-17.025331497192383
294,23549,-20.100860595703125
295,23662,22.61911392211914
296,23812,-12.02018928527832
297,23839,-17.565034866333008
298,23989,-12.426025390625
299,24139,-12.110164642333984
300,24289,-16.285341262817383
301,24439,-15.843894958496094
302,24589,-13.772037506103516
303,24739,-18.649826049804688
304,24889,-10.625714302062988
305,24933,-23.213136672973633
306,24971,-15.423160552978516
307,25121,-13.20509147644043
308,25196,24.586788177490234
309,25309,22.058826446533203
310,25459,-12.29304313659668
311,25609,-12.77161979675293
312,25759,19.32168960571289
313,25909,-11.206042289733887
314,25914,29.70895767211914
315,26064,-15.164555549621582
316,26214,-11.213135719299316
317,26364,-15.579899787902832
318,26514,-10.985230445861816
319,26643,-20.335186004638672
320,26793,-14.448212623596191
321,26943,-9.703274726867676
322,27056,-21.419958114624023
323,27080,-13.24944019317627
324,27101,-17.069368362426758
325,27251,-15.231376647949219
326,27308,26.36077117919922
327,27458,-9.188096046447754
328,27608,-14.236781120300293
329,27758,-11.767236709594727
330,27908,-13.256630897521973
331,28031,-20.100252151489258
332,28053,-13.90321159362793
333,28203,-17.334226608276367
334,28353,-14.589987754821777
335,28369,-15.095377922058105
336,28417,-16.35030174255371
337,28489,-20.46529769897461
338,28541,26.57274627685547
339,28691,-10.842177391052246
340,28841,-12.424164772033691
341,28991,-11.763314247131348
342,29100,20.138633728027344
343,29250,-12.412113189697266
344,29400,-9.8046236038208
345,29530,-24.199668884277344
346,29680,-12.60925579071045
347,29767,-21.620607376098633
348,29917,-11.824117660522461
349,29919,29.877925872802734
350,29982,-16.442657470703125
351,30132,-12.06379508972168
352,30253,19.58382797241211
353,30276,28.589317321777344
354,30344,24.273117065429688
355,30494,-13.207422256469727
356,30574,-18.79163932800293
357,30724,-9.483379364013672
358,30742,-14.0127592086792
359,30892,-16.53619956970215
360,30947,24.2885799407959
361,30977,-15.844868659973145
362,31127,-10.497211456298828
363,31277,-13.648063659667969
364,31427,-13.181615829467773
365,31577,-12.71870231628418
366,31616,27.35405731201172
367,31766,-9.827322006225586
368,31916,-13.857741355895996
369,32066,-19.85593032836914
370,32090,-15.062444686889648
371,32240,-9.710885047912598
372,32382,18.452598571777344
373,32400,28.774351119995117
374,32460,-15.937459945678711
375,32587,19.192096710205078
376,32652,24.945980072021484
377,32680,-17.155437469482422
378,32692,29.241859436035156
379,32842,-11.40328311920166
380,32992,-19.986949920654297
381,33142,-13.263734817504883
382,33292,-13.275540351867676
383,33442,-11.168628692626953
384,33443,29.949617385864258
385,33593,-12.555023193359375
386,33743,-19.66278076171875
387,33893,-12.181049346923828
388,33983,22.488388061523438
389,33996,29.122055053710938
390,34146,-11.286206245422363
391,34296,-15.588602066040039
392,34446,-12.194496154785156
393,34483,-16.489398956298828
394,34633,-12.266509056091309
395,34713,25.144851684570312
396,34715,29.880123138427734
397,34743,-17.466516494750977
398,34893,-17.053037643432617
399,35043,-11.672840118408203
400,35193,-11.323210716247559
401,35211,-14.878303527832031
402,35227,-15.367937088012695
403,35240,29.165441513061523
404,35346,22.54990577697754
405,35434,-19.602249145507812
406,35473,-16.814258575439453
407,35517,-16.432371139526367
408,35585,-18.76992416381836
409,35735,-13.357149124145508
410,35774,27.247732162475586
411,35924,-12.946640968322754
412,36060,18.357276916503906
413,36210,-16.757884979248047
414,36360,-10.379904747009277
415,36439,23.00979995727539
416,36589,-13.142061233520508
417,36739,-10.172842025756836
418,36889,-13.040373802185059
419,37039,-13.335088729858398
420,37147,14.672435760498047
421,37297,-11.620889663696289
422,37447,-12.325627326965332
423,37597,-12.77740478515625
424,37719,18.795948028564453
425,37869,-13.626326560974121
426,37930,-18.767765045166016
427,37950,-15.168317794799805
428,37968,28.841751098632812
429,38118,-9.927922248840332
430,38268,-12.79677677154541
431,38418,-15.49683666229248
432,38457,-23.04828643798828
433,38607,-16.8477840423584
434,38630,-15.912960052490234
435,38780,-12.066021919250488
436,38930,-14.674915313720703
437,39080,-11.299341201782227
438,39230,-12.107155799865723
439,39380,-13.811380386352539
440,39530,-11.615317344665527
441,39639,20.3881893157959
442,39789,-12.129583358764648
443,39841,-16.341054916381836
444,39991,-11.209802627563477
445,40141,-9.977160453796387
446,40291,-15.524685859680176
447,40441,-14.296791076660156
448,40503,-17.18068504333496
449,40653,-10.139579772949219
450,40803,-12.892980575561523
451,40858,25.881736755371094
452,41008,-10.586077690124512
453,41158,-12.206750869750977
454,41308,-12.470474243164062
455,41340,-15.835958480834961
456,41490,-10.843888282775879
457,41640,-17.70108413696289
458,41790,-15.784381866455078
459,41940,-10.98947525024414
460,42040,21.123884201049805
461,42190,-11.053608894348145
462,42282,20.512420654296875
463,42432,-10.94879150390625
464,42582,-12.30510425567627
465,42732,-14.899696350097656
466,42755,-14.742486953735352
467,42758,29.84038543701172
468,42846,23.56011962890625
469,42864,28.89988899230957
470,43014,-10.515544891357422
471,43164,-10.3720121383667
472,43259,-20.179439544677734
473,43284,28.08254623413086
474,43308,28.28577995300293
475,43458,-10.341498374938965
476,43605,20.609256744384766
477,43631,-14.014379501342773
478,43781,-10.697845458984375
479,43931,-11.661608695983887
480,43938,29.568328857421875
481,44088,-12.923022270202637
482,44153,24.53040885925293
483,44175,-14.498702049255371
484,44325,-15.134821891784668
485,44454,22.286579132080078
486,44604,-9.804390907287598
487,44754,-12.162535667419434
488,44904,-10.064103126525879
489,44995,16.763816833496094
490,45145,-12.18581485748291
491,45197,26.11285972595215
492,45216,-14.883768081665039
493,45366,-11.497650146484375
494,45516,-9.448163032531738
495,45666,-10.083365440368652
496,45714,26.266016006469727
497,45864,-12.601784706115723
498,46014,-10.28219985961914
499,46035,-15.232431411743164
500,46161,21.218692779541016
